Local time	Ask	Bid	AskVolume	BidVolume
01.01.2010 12:08:47.933 GMT+0300	1.6169	1.6167	1	5.7
01.01.2010 12:08:48.163 GMT+0300	1.6169	1.6167	1	1
01.01.2010 12:08:48.393 GMT+0300	1.61687	1.61673	3.2	8
01.01.2010 12:08:48.623 GMT+0300	1.61685	1.61675	2.2	5.7
01.01.2010 12:08:54.222 GMT+0300	1.61688	1.61672	1.6	2.4
01.01.2010 12:08:54.562 GMT+0300	1.61688	1.61672	1	1.6
01.01.2010 12:08:55.281 GMT+0300	1.61685	1.61675	4	2.4
01.01.2010 12:08:55.668 GMT+0300	1.61688	1.61672	10	2.4
01.01.2010 12:08:55.901 GMT+0300	1.6169	1.6167	2.4	1
01.01.2010 12:08:56.351 GMT+0300	1.61687	1.61673	7.1	1.6
01.01.2010 12:09:00.211 GMT+0300	1.61684	1.61668	1	4
01.01.2010 12:09:00.721 GMT+0300	1.6168	1.61665	1.9	7.9
01.01.2010 12:09:03.990 GMT+0300	1.61678	1.61658	3.2	1
01.01.2010 12:09:05.550 GMT+0300	1.61674	1.61654	1.2	1
01.01.2010 12:09:05.770 GMT+0300	1.61667	1.61652	1	2.8
01.01.2010 12:09:05.890 GMT+0300	1.61663	1.61648	1.6	1.6
01.01.2010 12:09:06.120 GMT+0300	1.61655	1.6164	1	1.6
01.01.2010 12:09:06.460 GMT+0300	1.61652	1.61637	1	1.6
01.01.2010 12:09:10.549 GMT+0300	1.61647	1.61637	1.6	1.6
01.01.2010 12:09:10.849 GMT+0300	1.61649	1.61634	1	1.6
01.01.2010 12:09:11.179 GMT+0300	1.61652	1.61637	1	10.9
01.01.2010 12:09:11.529 GMT+0300	1.6166	1.61635	5.8	1
01.01.2010 12:09:13.778 GMT+0300	1.61665	1.6164	1.6	1
01.01.2010 12:09:14.008 GMT+0300	1.61667	1.61642	1	1
01.01.2010 12:09:14.988 GMT+0300	1.61668	1.61643	3.2	4
01.01.2010 12:09:15.278 GMT+0300	1.61667	1.61642	3.3	1.6
01.01.2010 12:09:15.608 GMT+0300	1.61663	1.61643	2.4	1
01.01.2010 12:09:15.968 GMT+0300	1.61662	1.61642	5.7	4.8
01.01.2010 12:09:16.308 GMT+0300	1.61661	1.61641	7.2	10.5
01.01.2010 12:09:17.387 GMT+0300	1.61656	1.61646	6.4	7.2
01.01.2010 12:09:17.617 GMT+0300	1.61657	1.61642	1	16.4
01.01.2010 12:09:19.167 GMT+0300	1.61656	1.61641	3.7	1.6
01.01.2010 12:09:19.517 GMT+0300	1.61654	1.61639	2.4	1
01.01.2010 12:09:21.046 GMT+0300	1.6165	1.6164	9.6	5.6
01.01.2010 12:09:21.396 GMT+0300	1.61654	1.61639	2	2
01.01.2010 12:09:22.096 GMT+0300	1.61653	1.61643	1	6
01.01.2010 12:09:22.456 GMT+0300	1.61658	1.61643	3.6	1
01.01.2010 12:09:22.756 GMT+0300	1.61664	1.61644	1	1.6
01.01.2010 12:09:23.495 GMT+0300	1.61666	1.61646	1	6.8
01.01.2010 12:09:23.835 GMT+0300	1.61667	1.61647	5.2	4
01.01.2010 12:09:24.163 GMT+0300	1.61668	1.61648	5.4	1.6
01.01.2010 12:09:24.525 GMT+0300	1.61668	1.61648	3.6	1
01.01.2010 12:09:38.012 GMT+0300	1.61669	1.61644	1.2	1.6
01.01.2010 12:09:38.132 GMT+0300	1.61668	1.61643	2	1.6
01.01.2010 12:09:38.372 GMT+0300	1.61669	1.61644	10.1	1.4
01.01.2010 12:09:39.432 GMT+0300	1.61668	1.61643	9.7	8.4
01.01.2010 12:09:39.702 GMT+0300	1.61668	1.61643	1	3.8
01.01.2010 12:09:41.162 GMT+0300	1.61667	1.61642	1.6	1
01.01.2010 12:09:41.631 GMT+0300	1.61667	1.61642	7.6	1
01.01.2010 12:09:41.791 GMT+0300	1.61665	1.61645	4.2	2.4
01.01.2010 12:09:42.811 GMT+0300	1.61667	1.61642	1	6.7
01.01.2010 12:09:43.051 GMT+0300	1.61667	1.61642	1	4
01.01.2010 12:09:43.281 GMT+0300	1.61666	1.61646	1	1.6
01.01.2010 12:09:43.521 GMT+0300	1.61668	1.61648	3.6	2.4
01.01.2010 12:09:43.701 GMT+0300	1.61669	1.61649	1.2	1.6
01.01.2010 12:09:43.941 GMT+0300	1.61668	1.61653	1.6	1
01.01.2010 12:09:45.361 GMT+0300	1.61667	1.61652	1	1.6
01.01.2010 12:09:46.980 GMT+0300	1.61666	1.61651	1	1.6
01.01.2010 12:09:47.150 GMT+0300	1.61666	1.61651	3.2	2.4
01.01.2010 12:09:50.159 GMT+0300	1.61663	1.61653	2.5	5.3
01.01.2010 12:09:50.449 GMT+0300	1.61665	1.61655	1	3.8
01.01.2010 12:09:50.989 GMT+0300	1.61669	1.61654	1	1.7
01.01.2010 12:09:51.209 GMT+0300	1.61669	1.61654	5.7	1.9
01.01.2010 12:09:51.439 GMT+0300	1.6167	1.61655	2.2	2.4
01.01.2010 12:09:55.578 GMT+0300	1.6167	1.61655	3.2	1
01.01.2010 12:09:55.748 GMT+0300	1.61668	1.61653	1	6.9
01.01.2010 12:09:55.918 GMT+0300	1.61668	1.61648	5.4	1.6
01.01.2010 12:09:56.088 GMT+0300	1.61661	1.61646	10	1
01.01.2010 12:09:56.258 GMT+0300	1.61653	1.61643	5.5	5.6
01.01.2010 12:09:56.598 GMT+0300	1.61647	1.61632	2.5	8.4
01.01.2010 12:09:56.937 GMT+0300	1.61643	1.61618	1	2
01.01.2010 12:09:57.338 GMT+0300	1.61636	1.61616	2	4.6
01.01.2010 12:10:01.461 GMT+0300	1.61637	1.61617	1	2.4
01.01.2010 12:10:01.750 GMT+0300	1.61645	1.61625	3.3	2.8
01.01.2010 12:10:02.211 GMT+0300	1.6165	1.61635	4.4	1
01.01.2010 12:10:03.840 GMT+0300	1.6166	1.6164	1.6	4.1
01.01.2010 12:10:04.020 GMT+0300	1.61663	1.61643	6.7	1.6
01.01.2010 12:10:04.420 GMT+0300	1.61668	1.61648	1.9	1
01.01.2010 12:10:05.820 GMT+0300	1.61672	1.61652	1	12
01.01.2010 12:10:10.535 GMT+0300	1.61673	1.61653	1	2.4
01.01.2010 12:10:10.619 GMT+0300	1.61674	1.61654	2	2
01.01.2010 12:10:13.488 GMT+0300	1.61673	1.61653	1	2
01.01.2010 12:10:13.838 GMT+0300	1.61671	1.61651	1	2.4
01.01.2010 12:10:14.118 GMT+0300	1.61667	1.61652	1.6	1
01.01.2010 12:10:14.628 GMT+0300	1.61666	1.61646	4.2	1
01.01.2010 12:10:14.917 GMT+0300	1.61663	1.61643	1	1
01.01.2010 12:10:19.077 GMT+0300	1.61659	1.61644	5.6	2.9
01.01.2010 12:10:21.806 GMT+0300	1.6166	1.6164	1.6	3
01.01.2010 12:10:21.926 GMT+0300	1.61661	1.61641	1.6	1
01.01.2010 12:10:22.156 GMT+0300	1.61665	1.6164	1.6	1.6
01.01.2010 12:10:22.935 GMT+0300	1.6166	1.61645	7.3	8
01.01.2010 12:10:23.325 GMT+0300	1.61659	1.61644	4.1	3.2
01.01.2010 12:10:23.665 GMT+0300	1.61657	1.61642	3.9	1
01.01.2010 12:10:23.905 GMT+0300	1.61656	1.61641	6.9	1
01.01.2010 12:10:24.195 GMT+0300	1.6166	1.61635	1.7	6.9
01.01.2010 12:10:24.425 GMT+0300	1.61659	1.61639	2.1	3.5
01.01.2010 12:10:24.715 GMT+0300	1.61659	1.61639	7.8	2.7
01.01.2010 12:10:25.385 GMT+0300	1.61656	1.61641	2.8	1.6
01.01.2010 12:10:25.725 GMT+0300	1.61656	1.61636	1	7.6
01.01.2010 12:10:25.945 GMT+0300	1.61656	1.61636	1	7.3
01.01.2010 12:10:26.114 GMT+0300	1.61655	1.61635	1	4
01.01.2010 12:10:26.280 GMT+0300	1.61654	1.61639	1	1.6
01.01.2010 12:10:26.514 GMT+0300	1.61656	1.61641	10.6	8.4
01.01.2010 12:10:26.684 GMT+0300	1.61657	1.61642	10	2.4
01.01.2010 12:10:26.965 GMT+0300	1.61661	1.61641	2.3	1
01.01.2010 12:10:27.194 GMT+0300	1.61665	1.6164	8.2	4.1
01.01.2010 12:10:27.475 GMT+0300	1.61661	1.61641	1.6	5.6
01.01.2010 12:10:28.454 GMT+0300	1.61659	1.61639	1.7	8.9
01.01.2010 12:10:29.444 GMT+0300	1.61655	1.61635	3.2	1
01.01.2010 12:10:29.944 GMT+0300	1.61653	1.61633	12.4	1
01.01.2010 12:10:31.444 GMT+0300	1.61653	1.61633	1.8	7.5
01.01.2010 12:10:31.853 GMT+0300	1.61655	1.61635	1	9.7
01.01.2010 12:10:31.973 GMT+0300	1.61653	1.61638	1	10
01.01.2010 12:10:32.084 GMT+0300	1.61657	1.61637	1.6	4.1
01.01.2010 12:10:32.434 GMT+0300	1.61656	1.61636	7.6	2.4
01.01.2010 12:10:32.793 GMT+0300	1.61656	1.61636	4.5	1
01.01.2010 12:10:33.693 GMT+0300	1.61661	1.61631	1	2.4
01.01.2010 12:10:33.993 GMT+0300	1.61657	1.61632	3.2	9.3
01.01.2010 12:10:34.283 GMT+0300	1.61657	1.61632	3.4	1
01.01.2010 12:10:34.623 GMT+0300	1.61656	1.61631	3.4	1.6
01.01.2010 12:10:35.433 GMT+0300	1.61653	1.61633	2.4	1
01.01.2010 12:10:35.762 GMT+0300	1.61652	1.61637	3.6	1.6
01.01.2010 12:10:36.892 GMT+0300	1.61654	1.61639	1.6	4
01.01.2010 12:10:37.882 GMT+0300	1.61656	1.61641	2.8	2.4
01.01.2010 12:10:38.402 GMT+0300	1.61658	1.61643	1	11.2
01.01.2010 12:10:38.752 GMT+0300	1.61659	1.61644	1	1.7
01.01.2010 12:10:41.741 GMT+0300	1.61658	1.61643	1.6	1
01.01.2010 12:10:41.921 GMT+0300	1.61657	1.61642	1.6	6.4
01.01.2010 12:10:42.541 GMT+0300	1.6166	1.61635	1.6	10.3
01.01.2010 12:10:42.761 GMT+0300	1.61654	1.61634	2	2.4
01.01.2010 12:10:43.461 GMT+0300	1.61649	1.61634	2	2.8
01.01.2010 12:10:43.811 GMT+0300	1.61654	1.61629	7.9	1
01.01.2010 12:10:44.490 GMT+0300	1.61653	1.61628	1	1
01.01.2010 12:10:45.190 GMT+0300	1.61654	1.61629	3.6	5.8
01.01.2010 12:10:45.520 GMT+0300	1.61656	1.61631	1.6	1
01.01.2010 12:10:45.920 GMT+0300	1.61658	1.61633	5.3	2.4
01.01.2010 12:10:46.090 GMT+0300	1.61661	1.61636	8	6
01.01.2010 12:10:46.250 GMT+0300	1.61666	1.61641	2.8	1
01.01.2010 12:10:46.820 GMT+0300	1.61669	1.61644	1	6.9
01.01.2010 12:10:47.210 GMT+0300	1.61668	1.61648	3.2	1.6
01.01.2010 12:10:47.620 GMT+0300	1.61666	1.61646	2	4.7
01.01.2010 12:10:47.970 GMT+0300	1.61666	1.61641	1.6	1
01.01.2010 12:10:48.090 GMT+0300	1.61659	1.61639	1	1
01.01.2010 12:10:48.200 GMT+0300	1.61658	1.61638	8.9	2.4
01.01.2010 12:10:48.310 GMT+0300	1.61656	1.61641	7.3	2.4
01.01.2010 12:10:49.299 GMT+0300	1.6166	1.6164	2	1.6
01.01.2010 12:10:49.689 GMT+0300	1.6166	1.6164	1.6	2.4
01.01.2010 12:10:50.369 GMT+0300	1.61659	1.61639	3.6	2.4
01.01.2010 12:10:50.709 GMT+0300	1.61657	1.61637	2.1	4
01.01.2010 12:10:51.099 GMT+0300	1.61653	1.61638	2.6	5.7
01.01.2010 12:10:51.159 GMT+0300	1.61649	1.61634	1	3.2
01.01.2010 12:10:51.269 GMT+0300	1.61647	1.61632	2	4.4
01.01.2010 12:10:51.499 GMT+0300	1.61648	1.61628	3.2	1
01.01.2010 12:10:51.609 GMT+0300	1.61649	1.61629	5.6	2.4
01.01.2010 12:10:52.459 GMT+0300	1.61651	1.61631	4.9	1.6
01.01.2010 12:10:52.809 GMT+0300	1.61652	1.61632	1	1.6
01.01.2010 12:10:53.168 GMT+0300	1.61652	1.61632	2.8	1
01.01.2010 12:10:53.328 GMT+0300	1.6165	1.6163	1	8.2
01.01.2010 12:10:54.018 GMT+0300	1.61651	1.61626	1	2.4
01.01.2010 12:10:55.208 GMT+0300	1.61648	1.61628	1	4.4
01.01.2010 12:10:55.438 GMT+0300	1.61649	1.61629	4	2.4
01.01.2010 12:10:55.658 GMT+0300	1.61654	1.61634	1	4
01.01.2010 12:10:55.878 GMT+0300	1.61663	1.61643	2.9	1.6
01.01.2010 12:10:59.287 GMT+0300	1.61675	1.61655	10.2	5.2
01.01.2010 12:10:59.907 GMT+0300	1.61684	1.61658	1	2.4
01.01.2010 12:11:00.443 GMT+0300	1.6169	1.6167	1.6	2.8
01.01.2010 12:11:00.783 GMT+0300	1.6169	1.6167	1.6	7.9
01.01.2010 12:11:01.142 GMT+0300	1.61692	1.61668	3.6	9
01.01.2010 12:11:01.482 GMT+0300	1.61692	1.61668	7.4	2.4
01.01.2010 12:11:01.772 GMT+0300	1.6169	1.6167	12.2	1.7
01.01.2010 12:11:02.112 GMT+0300	1.6169	1.6167	6.5	12.7
01.01.2010 12:11:02.392 GMT+0300	1.6169	1.6167	2	2.4
01.01.2010 12:11:02.722 GMT+0300	1.61692	1.61668	1.4	3
01.01.2010 12:11:03.112 GMT+0300	1.61692	1.61668	2.7	2.4
01.01.2010 12:11:03.342 GMT+0300	1.6169	1.6167	2	3.5
01.01.2010 12:11:06.281 GMT+0300	1.6169	1.6167	2.1	4.8
01.01.2010 12:11:06.441 GMT+0300	1.6169	1.6167	1	1.6
01.01.2010 12:11:06.679 GMT+0300	1.61688	1.61672	3.2	1
01.01.2010 12:11:06.921 GMT+0300	1.61685	1.61675	2.8	4.5
01.01.2010 12:11:08.550 GMT+0300	1.61687	1.61673	2.4	4.6
01.01.2010 12:11:11.569 GMT+0300	1.61685	1.61675	1.6	2.4
01.01.2010 12:11:11.840 GMT+0300	1.61687	1.61673	6	2.9
01.01.2010 12:11:12.120 GMT+0300	1.61685	1.61675	1	1.4
01.01.2010 12:11:12.299 GMT+0300	1.61688	1.61672	5.7	7.2
01.01.2010 12:11:13.329 GMT+0300	1.61685	1.61675	3.2	2.8
01.01.2010 12:11:13.669 GMT+0300	1.61685	1.61675	1	2.4
01.01.2010 12:11:14.009 GMT+0300	1.61685	1.61675	1	1
01.01.2010 12:11:14.359 GMT+0300	1.61688	1.61672	5.3	1
01.01.2010 12:11:18.548 GMT+0300	1.61685	1.61675	2.4	2.4
01.01.2010 12:11:18.848 GMT+0300	1.61685	1.61675	2	1.7
01.01.2010 12:11:19.238 GMT+0300	1.61687	1.61673	4.4	4.4
01.01.2010 12:11:19.588 GMT+0300	1.61688	1.61672	6.8	6.9
01.01.2010 12:11:19.938 GMT+0300	1.6169	1.6167	1	2.4
01.01.2010 12:11:21.717 GMT+0300	1.61693	1.61667	1	5.2
01.01.2010 12:11:23.017 GMT+0300	1.61688	1.61672	1	9.6
01.01.2010 12:11:23.137 GMT+0300	1.61688	1.61672	1	1
01.01.2010 12:11:23.307 GMT+0300	1.61688	1.61672	2	1.6
01.01.2010 12:11:25.527 GMT+0300	1.6169	1.6167	3.2	2.2
01.01.2010 12:11:26.666 GMT+0300	1.6169	1.6167	6	1.2
01.01.2010 12:11:26.836 GMT+0300	1.6169	1.6167	2	8.6
01.01.2010 12:11:27.646 GMT+0300	1.61688	1.61672	1.6	1.7
01.01.2010 12:11:27.876 GMT+0300	1.6169	1.6167	12.4	1
01.01.2010 12:11:28.796 GMT+0300	1.6169	1.6167	5.2	10.2
01.01.2010 12:11:29.086 GMT+0300	1.6169	1.6167	1	1
01.01.2010 12:11:29.376 GMT+0300	1.6169	1.6167	2.3	1.4
01.01.2010 12:11:29.706 GMT+0300	1.6169	1.6167	5.8	2.4
01.01.2010 12:11:30.005 GMT+0300	1.6169	1.6167	10.6	1
01.01.2010 12:11:30.345 GMT+0300	1.61688	1.61672	2.4	1.6
01.01.2010 12:11:30.525 GMT+0300	1.6169	1.6167	6.3	2.4
01.01.2010 12:11:31.035 GMT+0300	1.6169	1.6167	2	1
01.01.2010 12:11:31.205 GMT+0300	1.6169	1.6167	2.1	1.6
01.01.2010 12:11:31.425 GMT+0300	1.6169	1.6167	1.6	6.5
01.01.2010 12:11:33.774 GMT+0300	1.6169	1.6167	7.2	2.8
01.01.2010 12:11:34.074 GMT+0300	1.6169	1.6167	1.6	8.8
01.01.2010 12:11:37.813 GMT+0300	1.61688	1.61672	1	2.4
01.01.2010 12:11:38.113 GMT+0300	1.61693	1.61667	7.5	10.9
01.01.2010 12:11:38.514 GMT+0300	1.61688	1.61672	3.7	6.4
01.01.2010 12:11:38.813 GMT+0300	1.61693	1.61667	1	4.2
01.01.2010 12:11:39.543 GMT+0300	1.61688	1.61672	1.6	2.4
01.01.2010 12:11:39.883 GMT+0300	1.6169	1.6167	1.6	9.7
01.01.2010 12:11:40.243 GMT+0300	1.6169	1.6167	3.3	1.6
01.01.2010 12:11:40.463 GMT+0300	1.61682	1.61678	2.1	8
01.01.2010 12:11:40.643 GMT+0300	1.61685	1.61675	2.8	1.6
01.01.2010 12:11:49.081 GMT+0300	1.61685	1.61675	1	10.4
01.01.2010 12:11:49.421 GMT+0300	1.61685	1.61675	5.8	6.4
01.01.2010 12:11:51.630 GMT+0300	1.61685	1.61675	1	4.1
01.01.2010 12:11:53.070 GMT+0300	1.61685	1.61675	7.4	1
01.01.2010 12:11:54.739 GMT+0300	1.61685	1.61675	1.6	1
01.01.2010 12:11:55.029 GMT+0300	1.61685	1.61675	5.6	1
01.01.2010 12:11:55.419 GMT+0300	1.61685	1.61675	6.6	1
01.01.2010 12:11:55.779 GMT+0300	1.61685	1.61675	11.7	5.6
01.01.2010 12:11:56.759 GMT+0300	1.61687	1.61673	1	1
01.01.2010 12:11:57.099 GMT+0300	1.61687	1.61673	1	1.6
01.01.2010 12:11:57.458 GMT+0300	1.6169	1.6167	1	1
01.01.2010 12:11:57.759 GMT+0300	1.6169	1.6167	2	1.6
01.01.2010 12:11:58.888 GMT+0300	1.61688	1.61672	2	1
01.01.2010 12:11:59.588 GMT+0300	1.61688	1.61672	1	1
01.01.2010 12:12:00.872 GMT+0300	1.61693	1.61667	4.4	1
01.01.2010 12:12:01.212 GMT+0300	1.61688	1.61672	1.2	6
01.01.2010 12:12:02.122 GMT+0300	1.6169	1.6167	4.8	10.3
01.01.2010 12:12:02.342 GMT+0300	1.61693	1.61667	7.4	5.6
01.01.2010 12:12:04.701 GMT+0300	1.61688	1.61672	1	1
01.01.2010 12:12:06.471 GMT+0300	1.61693	1.61667	4.8	1.6
01.01.2010 12:12:07.090 GMT+0300	1.61688	1.61672	2.4	1
01.01.2010 12:12:07.890 GMT+0300	1.61688	1.61672	1.6	1.6
01.01.2010 12:12:08.120 GMT+0300	1.61688	1.61672	1	9.2
01.01.2010 12:12:08.810 GMT+0300	1.61688	1.61672	1.6	7
01.01.2010 12:12:10.200 GMT+0300	1.61688	1.61672	1	2.2
01.01.2010 12:12:10.550 GMT+0300	1.61688	1.61672	1.6	3.7
01.01.2010 12:12:11.580 GMT+0300	1.6169	1.6167	6	1.6
01.01.2010 12:12:12.279 GMT+0300	1.61687	1.61673	4.1	8.2
01.01.2010 12:12:12.509 GMT+0300	1.6169	1.6167	7.6	2.5
01.01.2010 12:12:12.729 GMT+0300	1.61688	1.61672	1.6	1.6
01.01.2010 12:12:12.959 GMT+0300	1.61692	1.61668	1	4
01.01.2010 12:12:13.179 GMT+0300	1.61687	1.61673	1	1.7
01.01.2010 12:12:25.826 GMT+0300	1.61688	1.61672	2	2.4
01.01.2010 12:12:31.364 GMT+0300	1.61688	1.61672	1	1
01.01.2010 12:12:31.654 GMT+0300	1.61688	1.61672	3	2.4
01.01.2010 12:12:31.935 GMT+0300	1.61693	1.61667	3.7	2.4
01.01.2010 12:12:32.274 GMT+0300	1.61688	1.61672	3.4	1
01.01.2010 12:12:32.614 GMT+0300	1.61688	1.61672	2	7.7
01.01.2010 12:12:33.984 GMT+0300	1.61688	1.61672	4.5	1
01.01.2010 12:12:35.194 GMT+0300	1.6169	1.6167	1	1
01.01.2010 12:12:36.993 GMT+0300	1.6169	1.6167	4.8	6.4
01.01.2010 12:12:37.403 GMT+0300	1.6169	1.6167	1	2.4
01.01.2010 12:12:39.472 GMT+0300	1.6169	1.6167	1.7	1
01.01.2010 12:12:40.043 GMT+0300	1.61693	1.61667	9.1	2.4
01.01.2010 12:12:40.402 GMT+0300	1.61687	1.61673	2.6	1.7
01.01.2010 12:12:41.772 GMT+0300	1.6169	1.6167	4.4	5.7
01.01.2010 12:12:42.112 GMT+0300	1.61685	1.61675	1.6	1
01.01.2010 12:12:42.402 GMT+0300	1.61687	1.61673	2.1	1
01.01.2010 12:12:42.752 GMT+0300	1.61688	1.61672	12.6	5.5
01.01.2010 12:12:42.982 GMT+0300	1.6169	1.6167	2.4	10.8
01.01.2010 12:12:43.202 GMT+0300	1.61688	1.61672	5.6	1
01.01.2010 12:12:45.031 GMT+0300	1.6169	1.6167	1.6	1
01.01.2010 12:12:45.761 GMT+0300	1.61685	1.61675	9.7	1.6
01.01.2010 12:12:50.130 GMT+0300	1.61688	1.61672	1	1.6
01.01.2010 12:12:50.420 GMT+0300	1.6169	1.6167	7.3	2.4
01.01.2010 12:12:55.179 GMT+0300	1.61688	1.61672	1	10.2
01.01.2010 12:12:55.529 GMT+0300	1.61688	1.61672	12.3	1
01.01.2010 12:12:55.879 GMT+0300	1.6169	1.6167	6.5	1
01.01.2010 12:12:56.118 GMT+0300	1.61685	1.61675	5.9	1
01.01.2010 12:12:56.299 GMT+0300	1.61685	1.61675	2.8	1.6
01.01.2010 12:12:57.608 GMT+0300	1.61688	1.61672	4	6.4
01.01.2010 12:12:57.838 GMT+0300	1.61688	1.61672	2	1.6
01.01.2010 12:12:58.018 GMT+0300	1.61688	1.61672	1	1.6
01.01.2010 12:12:58.368 GMT+0300	1.61688	1.61672	10.2	1
01.01.2010 12:12:58.708 GMT+0300	1.6169	1.6167	4	4.1
01.01.2010 12:13:00.397 GMT+0300	1.61685	1.61675	1.6	1
01.01.2010 12:13:01.197 GMT+0300	1.61685	1.61675	1.6	1.8
01.01.2010 12:13:01.437 GMT+0300	1.61685	1.61675	1	1
01.01.2010 12:13:01.677 GMT+0300	1.61682	1.61678	1.6	4
01.01.2010 12:13:06.896 GMT+0300	1.61682	1.61678	6.6	4
01.01.2010 12:13:07.596 GMT+0300	1.61685	1.61675	8.8	1
01.01.2010 12:13:07.946 GMT+0300	1.61685	1.61675	1.7	1
01.01.2010 12:13:08.285 GMT+0300	1.61685	1.61675	1.4	1
01.01.2010 12:13:09.435 GMT+0300	1.61685	1.61675	1	1.6
01.01.2010 12:13:12.185 GMT+0300	1.61685	1.61675	2.4	3.1
01.01.2010 12:13:14.334 GMT+0300	1.61687	1.61673	1.6	1
01.01.2010 12:13:14.864 GMT+0300	1.6169	1.6167	3.5	1.7
01.01.2010 12:13:15.084 GMT+0300	1.61682	1.61678	4.8	2.4
01.01.2010 12:13:16.293 GMT+0300	1.61688	1.61672	2.6	1
01.01.2010 12:13:16.693 GMT+0300	1.61687	1.61673	7.3	1
01.01.2010 12:13:17.273 GMT+0300	1.61687	1.61673	1	5.7
01.01.2010 12:13:17.563 GMT+0300	1.61687	1.61673	1	1
01.01.2010 12:13:21.712 GMT+0300	1.61687	1.61673	4.2	2.4
01.01.2010 12:13:21.952 GMT+0300	1.6169	1.6167	10	1
01.01.2010 12:13:22.232 GMT+0300	1.61688	1.61672	1	9.2
01.01.2010 12:13:24.759 GMT+0300	1.61688	1.61672	10.2	1
01.01.2010 12:13:25.051 GMT+0300	1.61688	1.61672	2	6.9
01.01.2010 12:13:25.341 GMT+0300	1.61688	1.61672	1	4
01.01.2010 12:13:25.721 GMT+0300	1.61688	1.61672	5.2	1.6
01.01.2010 12:13:26.081 GMT+0300	1.6169	1.6167	3.6	3.2
01.01.2010 12:13:26.541 GMT+0300	1.61687	1.61673	4.4	2.4
01.01.2010 12:13:27.511 GMT+0300	1.61687	1.61673	3	1
01.01.2010 12:13:29.960 GMT+0300	1.61687	1.61673	4	1
01.01.2010 12:13:30.080 GMT+0300	1.61687	1.61673	4	1
01.01.2010 12:13:30.240 GMT+0300	1.61685	1.61675	3.6	1
01.01.2010 12:13:30.530 GMT+0300	1.61688	1.61672	5.7	5.6
01.01.2010 12:13:30.650 GMT+0300	1.61688	1.61672	1.6	2.4
01.01.2010 12:13:31.129 GMT+0300	1.61688	1.61672	1	1.7
01.01.2010 12:13:31.810 GMT+0300	1.61685	1.61675	1.6	4.7
01.01.2010 12:13:32.209 GMT+0300	1.61685	1.61675	1.6	1
01.01.2010 12:13:32.659 GMT+0300	1.61685	1.61675	4.3	1
01.01.2010 12:13:35.089 GMT+0300	1.61685	1.61675	6.2	5.6
01.01.2010 12:13:35.319 GMT+0300	1.61685	1.61675	6	1
01.01.2010 12:13:36.118 GMT+0300	1.61685	1.61675	1.6	6.4
01.01.2010 12:13:36.349 GMT+0300	1.61685	1.61675	1.6	8
01.01.2010 12:13:40.508 GMT+0300	1.61688	1.61672	2	1
01.01.2010 12:13:41.853 GMT+0300	1.61685	1.61675	5.6	2.5
01.01.2010 12:13:42.617 GMT+0300	1.61682	1.61678	1	1
01.01.2010 12:13:42.847 GMT+0300	1.61685	1.61675	1	2.4
01.01.2010 12:13:45.416 GMT+0300	1.61688	1.61672	11.8	1
01.01.2010 12:13:45.636 GMT+0300	1.61682	1.61678	2.1	9.6
01.01.2010 12:13:46.346 GMT+0300	1.61688	1.61672	2	6
01.01.2010 12:13:46.696 GMT+0300	1.61682	1.61678	2.4	4
01.01.2010 12:13:47.276 GMT+0300	1.61685	1.61675	4.8	1.6
01.01.2010 12:13:47.436 GMT+0300	1.61687	1.61673	6.4	1
01.01.2010 12:13:47.546 GMT+0300	1.61685	1.61675	7.4	1.6
01.01.2010 12:13:49.945 GMT+0300	1.61685	1.61675	1	4
01.01.2010 12:13:50.055 GMT+0300	1.61685	1.61675	6	3
01.01.2010 12:13:53.325 GMT+0300	1.61685	1.61675	2	1.6
01.01.2010 12:13:54.474 GMT+0300	1.61685	1.61675	3.9	5.2
01.01.2010 12:13:54.934 GMT+0300	1.61685	1.61675	1	1
01.01.2010 12:13:55.054 GMT+0300	1.61685	1.61675	1.6	1.6
01.01.2010 12:13:55.154 GMT+0300	1.61688	1.61672	1.8	2.4
01.01.2010 12:13:56.515 GMT+0300	1.61682	1.61678	1	11.4
01.01.2010 12:13:57.044 GMT+0300	1.61688	1.61672	6	3.1
01.01.2010 12:13:57.384 GMT+0300	1.61688	1.61672	1.6	7.5
01.01.2010 12:14:01.714 GMT+0300	1.61687	1.61673	7.4	1.6
01.01.2010 12:14:02.064 GMT+0300	1.61682	1.61678	4.9	2.4
01.01.2010 12:14:02.814 GMT+0300	1.61685	1.61675	2.3	1
01.01.2010 12:14:03.153 GMT+0300	1.61685	1.61675	1	3.2
01.01.2010 12:14:03.503 GMT+0300	1.61688	1.61672	1	3.8
01.01.2010 12:14:03.843 GMT+0300	1.6169	1.6167	8.3	2.7
01.01.2010 12:14:04.170 GMT+0300	1.61687	1.61673	4.1	4
01.01.2010 12:14:04.563 GMT+0300	1.61685	1.61675	1	5.4
01.01.2010 12:14:14.101 GMT+0300	1.61688	1.61672	8.9	3.4
01.01.2010 12:14:14.451 GMT+0300	1.61688	1.61672	2.4	2.6
01.01.2010 12:14:17.830 GMT+0300	1.61685	1.61675	2	1
01.01.2010 12:14:17.950 GMT+0300	1.61688	1.61672	1.6	2.4
01.01.2010 12:14:29.367 GMT+0300	1.61685	1.61675	1	1
