Local time	Ask	Bid	AskVolume	BidVolume
01.01.2010 11:04:14.639 GMT+0300	0.8864	0.8862	5	1.2
01.01.2010 11:04:15.342 GMT+0300	0.8864	0.8862	11.9	5.2
01.01.2010 11:04:16.638 GMT+0300	0.8864	0.8862	1	4.5
01.01.2010 11:04:22.607 GMT+0300	0.8864	0.8862	10.3	10.9
01.01.2010 11:04:22.787 GMT+0300	0.8864	0.8862	3.4	2.4
01.01.2010 11:04:23.017 GMT+0300	0.8864	0.8862	7.4	1
01.01.2010 11:04:24.507 GMT+0300	0.8864	0.8862	1	4
01.01.2010 11:04:24.717 GMT+0300	0.8864	0.8862	1	8.7
01.01.2010 11:04:24.896 GMT+0300	0.8864	0.8862	4.5	6.4
01.01.2010 11:04:25.246 GMT+0300	0.8864	0.8862	10.1	10.2
01.01.2010 11:04:27.666 GMT+0300	0.8864	0.8862	5.8	5.3
01.01.2010 11:04:29.235 GMT+0300	0.8864	0.8862	1	1.3
01.01.2010 11:04:29.585 GMT+0300	0.88638	0.88622	1.6	12.5
01.01.2010 11:04:30.225 GMT+0300	0.8864	0.8862	1	2
01.01.2010 11:04:30.635 GMT+0300	0.8864	0.8862	15.5	4.5
01.01.2010 11:04:30.805 GMT+0300	0.8864	0.8862	14.8	5.3
01.01.2010 11:04:31.375 GMT+0300	0.8864	0.8862	13	8.1
01.01.2010 11:04:31.715 GMT+0300	0.8864	0.8862	1	6.1
01.01.2010 11:04:32.075 GMT+0300	0.8864	0.8862	9.8	15.1
01.01.2010 11:04:32.305 GMT+0300	0.8864	0.8862	9.3	11.5
01.01.2010 11:04:32.524 GMT+0300	0.8864	0.8862	4.7	4.3
01.01.2010 11:04:32.764 GMT+0300	0.8864	0.8862	1	4
01.01.2010 11:04:33.044 GMT+0300	0.8864	0.8862	4	2.9
01.01.2010 11:04:34.264 GMT+0300	0.8864	0.8862	5.8	1.6
01.01.2010 11:04:34.614 GMT+0300	0.8864	0.8862	19.5	18.9
01.01.2010 11:04:35.004 GMT+0300	0.8864	0.8862	5.8	10.2
01.01.2010 11:04:35.634 GMT+0300	0.88638	0.88622	4.7	4.3
01.01.2010 11:04:35.924 GMT+0300	0.88638	0.88622	7.7	2.1
01.01.2010 11:04:37.194 GMT+0300	0.8864	0.8862	9.4	4.9
01.01.2010 11:04:37.613 GMT+0300	0.8864	0.8862	17	6.1
01.01.2010 11:04:40.953 GMT+0300	0.8864	0.8862	2.6	17.1
01.01.2010 11:04:41.302 GMT+0300	0.8864	0.8862	4.8	1
01.01.2010 11:04:41.472 GMT+0300	0.8864	0.8862	10.3	8
01.01.2010 11:04:41.582 GMT+0300	0.8864	0.8862	5.6	1.3
01.01.2010 11:04:41.743 GMT+0300	0.88637	0.88623	4.5	14.2
01.01.2010 11:04:41.982 GMT+0300	0.88637	0.88623	3.8	2.6
01.01.2010 11:04:42.092 GMT+0300	0.8864	0.8862	1.4	14.9
01.01.2010 11:04:42.642 GMT+0300	0.88637	0.88623	3.4	4.5
01.01.2010 11:04:42.882 GMT+0300	0.88635	0.88625	3.4	2.1
01.01.2010 11:04:43.122 GMT+0300	0.88638	0.88622	5.1	22.8
01.01.2010 11:04:43.692 GMT+0300	0.88638	0.88622	7.7	4.8
01.01.2010 11:04:44.372 GMT+0300	0.8864	0.8862	4.2	1
01.01.2010 11:04:44.612 GMT+0300	0.8864	0.8862	6.1	7.7
01.01.2010 11:04:44.962 GMT+0300	0.8864	0.8862	18.1	5.3
01.01.2010 11:04:45.891 GMT+0300	0.8864	0.8862	20.6	6.9
01.01.2010 11:04:46.241 GMT+0300	0.8864	0.8862	3.4	2
01.01.2010 11:04:46.571 GMT+0300	0.8864	0.8862	5.8	4.5
01.01.2010 11:04:47.091 GMT+0300	0.8864	0.8862	6.1	1
01.01.2010 11:04:47.211 GMT+0300	0.8864	0.8862	16.2	9.3
01.01.2010 11:04:47.261 GMT+0300	0.8864	0.8862	1	14.6
01.01.2010 11:04:48.061 GMT+0300	0.8864	0.8862	15.9	9.3
01.01.2010 11:04:48.301 GMT+0300	0.88638	0.88622	1	19.6
01.01.2010 11:04:48.651 GMT+0300	0.88638	0.88622	7.6	10.1
01.01.2010 11:04:49.001 GMT+0300	0.8864	0.8862	5.4	4
01.01.2010 11:04:49.350 GMT+0300	0.8864	0.8862	1	11.2
01.01.2010 11:04:49.751 GMT+0300	0.88638	0.88622	15.5	5.6
01.01.2010 11:04:52.050 GMT+0300	0.88638	0.88622	3.4	25.7
01.01.2010 11:04:52.280 GMT+0300	0.88638	0.88622	7.4	17.3
01.01.2010 11:04:52.440 GMT+0300	0.88638	0.88622	17.3	4.5
01.01.2010 11:04:52.620 GMT+0300	0.88638	0.88622	7.7	17
01.01.2010 11:04:57.129 GMT+0300	0.8864	0.8862	18.7	9.3
01.01.2010 11:04:57.488 GMT+0300	0.88638	0.88622	1.6	8.5
01.01.2010 11:04:58.978 GMT+0300	0.88638	0.88622	3.7	19.7
01.01.2010 11:04:59.328 GMT+0300	0.88638	0.88622	9	1.6
01.01.2010 11:04:59.668 GMT+0300	0.88638	0.88622	7.4	1.3
01.01.2010 11:05:01.044 GMT+0300	0.88638	0.88622	1	14.8
01.01.2010 11:05:01.164 GMT+0300	0.88638	0.88622	6.4	4.4
01.01.2010 11:05:01.274 GMT+0300	0.88638	0.88622	11	5.2
01.01.2010 11:05:01.383 GMT+0300	0.88638	0.88622	9.8	4
01.01.2010 11:05:01.504 GMT+0300	0.8864	0.8862	3.4	8.6
01.01.2010 11:05:01.624 GMT+0300	0.8864	0.8862	11.5	1.3
01.01.2010 11:05:01.684 GMT+0300	0.8864	0.8862	1.6	4.2
01.01.2010 11:05:01.794 GMT+0300	0.88643	0.88617	1.1	20.9
01.01.2010 11:05:03.813 GMT+0300	0.8864	0.8862	15.5	6.1
01.01.2010 11:05:04.033 GMT+0300	0.8864	0.8862	2.6	1
01.01.2010 11:05:04.663 GMT+0300	0.88638	0.88622	3.4	1.6
01.01.2010 11:05:04.893 GMT+0300	0.88638	0.88622	3.4	1
01.01.2010 11:05:05.233 GMT+0300	0.88638	0.88622	18.9	6.1
01.01.2010 11:05:05.593 GMT+0300	0.8864	0.8862	19.3	4.5
01.01.2010 11:05:06.553 GMT+0300	0.8864	0.8862	3.6	4
01.01.2010 11:05:06.613 GMT+0300	0.8864	0.8862	13.9	10.1
01.01.2010 11:05:07.253 GMT+0300	0.8864	0.8862	1	15
01.01.2010 11:05:08.162 GMT+0300	0.8864	0.8862	3.2	1.6
01.01.2010 11:05:08.452 GMT+0300	0.8864	0.8862	9.1	18.9
01.01.2010 11:05:08.692 GMT+0300	0.8864	0.8862	1.6	5.6
01.01.2010 11:05:08.992 GMT+0300	0.8864	0.8862	1	4
01.01.2010 11:05:09.052 GMT+0300	0.88638	0.88622	4	4.2
01.01.2010 11:05:09.682 GMT+0300	0.88638	0.88622	1.6	5.9
01.01.2010 11:05:09.742 GMT+0300	0.88638	0.88622	7.7	23.4
01.01.2010 11:05:11.132 GMT+0300	0.88638	0.88622	2.7	2.4
01.01.2010 11:05:11.522 GMT+0300	0.88638	0.88622	1	18.8
01.01.2010 11:05:11.871 GMT+0300	0.8864	0.8862	1	7.2
01.01.2010 11:05:12.221 GMT+0300	0.88638	0.88622	8.6	1.1
01.01.2010 11:05:12.621 GMT+0300	0.88638	0.88622	13.8	6.1
01.01.2010 11:05:12.791 GMT+0300	0.88638	0.88622	1.6	1
01.01.2010 11:05:12.851 GMT+0300	0.88638	0.88622	3.4	4.5
01.01.2010 11:05:12.911 GMT+0300	0.8864	0.8862	3.4	5.3
01.01.2010 11:05:13.011 GMT+0300	0.8864	0.8862	1	2
01.01.2010 11:05:13.181 GMT+0300	0.8864	0.8862	11.9	11.4
01.01.2010 11:05:15.211 GMT+0300	0.88638	0.88622	1	1.3
01.01.2010 11:05:15.561 GMT+0300	0.88638	0.88622	16.4	3.8
01.01.2010 11:05:15.731 GMT+0300	0.88638	0.88622	1	1.3
01.01.2010 11:05:15.951 GMT+0300	0.88638	0.88622	17.4	2.4
01.01.2010 11:05:16.520 GMT+0300	0.8864	0.8862	9	6.2
01.01.2010 11:05:16.750 GMT+0300	0.8864	0.8862	1	1.4
01.01.2010 11:05:16.930 GMT+0300	0.88638	0.88622	1.6	3.8
01.01.2010 11:05:18.620 GMT+0300	0.88638	0.88622	6.6	8
01.01.2010 11:05:21.899 GMT+0300	0.88638	0.88622	3.6	2.8
01.01.2010 11:05:22.869 GMT+0300	0.88638	0.88622	2.8	3
01.01.2010 11:05:23.848 GMT+0300	0.88638	0.88622	1	1.6
01.01.2010 11:05:24.199 GMT+0300	0.88638	0.88622	9.9	17
01.01.2010 11:05:24.418 GMT+0300	0.88638	0.88622	1	1
01.01.2010 11:05:24.598 GMT+0300	0.88638	0.88622	11	15.7
01.01.2010 11:05:24.958 GMT+0300	0.8864	0.8862	13.9	1.3
01.01.2010 11:05:26.788 GMT+0300	0.8864	0.8862	4.8	3.7
01.01.2010 11:05:26.968 GMT+0300	0.88638	0.88622	1.6	1
01.01.2010 11:05:27.128 GMT+0300	0.88638	0.88622	10.6	11
01.01.2010 11:05:27.778 GMT+0300	0.88638	0.88622	1	1
01.01.2010 11:05:29.717 GMT+0300	0.88635	0.88625	1	2.4
01.01.2010 11:05:30.407 GMT+0300	0.88638	0.88622	2.6	6.7
01.01.2010 11:05:30.737 GMT+0300	0.88638	0.88622	3.4	17.7
01.01.2010 11:05:31.206 GMT+0300	0.8864	0.8862	1.1	20.4
01.01.2010 11:05:31.557 GMT+0300	0.8864	0.8862	8.2	15.4
01.01.2010 11:05:31.786 GMT+0300	0.88638	0.88622	20.2	1.3
01.01.2010 11:05:32.056 GMT+0300	0.88638	0.88622	2.8	3.8
01.01.2010 11:05:32.167 GMT+0300	0.8864	0.8862	1.8	1
01.01.2010 11:05:36.925 GMT+0300	0.88638	0.88622	16.2	9.3
01.01.2010 11:05:37.035 GMT+0300	0.88638	0.88622	14.1	5.3
01.01.2010 11:05:37.155 GMT+0300	0.88638	0.88622	3.4	1
01.01.2010 11:05:37.315 GMT+0300	0.88638	0.88622	5.8	1.3
01.01.2010 11:05:38.755 GMT+0300	0.8864	0.8862	1.6	9
01.01.2010 11:05:38.875 GMT+0300	0.8864	0.8862	1.6	3.2
01.01.2010 11:05:41.074 GMT+0300	0.8864	0.8862	6.6	12.3
01.01.2010 11:05:41.194 GMT+0300	0.8864	0.8862	7.3	2.6
01.01.2010 11:05:41.824 GMT+0300	0.8864	0.8862	20.3	18.9
01.01.2010 11:05:42.064 GMT+0300	0.8864	0.8862	5.1	21.4
01.01.2010 11:05:43.024 GMT+0300	0.88637	0.88623	1	1.6
01.01.2010 11:05:43.364 GMT+0300	0.8864	0.8862	1.3	1.3
01.01.2010 11:05:43.714 GMT+0300	0.88637	0.88623	4.6	5.3
01.01.2010 11:05:44.454 GMT+0300	0.88637	0.88623	5.1	18.9
01.01.2010 11:05:44.513 GMT+0300	0.88637	0.88623	4.8	4.5
01.01.2010 11:05:44.564 GMT+0300	0.88637	0.88623	6.4	1.1
01.01.2010 11:05:44.673 GMT+0300	0.88637	0.88623	1	1.6
01.01.2010 11:05:44.732 GMT+0300	0.8864	0.8862	1.6	2.6
01.01.2010 11:05:44.793 GMT+0300	0.8864	0.8862	1.6	5
01.01.2010 11:05:45.305 GMT+0300	0.88638	0.88622	3.6	3.6
01.01.2010 11:05:47.163 GMT+0300	0.88637	0.88623	5.8	11.7
01.01.2010 11:05:48.463 GMT+0300	0.8864	0.8862	5.6	1.6
01.01.2010 11:05:48.803 GMT+0300	0.8864	0.8862	3.6	21.9
01.01.2010 11:05:49.192 GMT+0300	0.8864	0.8862	11.4	10.9
01.01.2010 11:05:49.412 GMT+0300	0.8864	0.8862	6.2	7.6
01.01.2010 11:05:49.702 GMT+0300	0.8864	0.8862	19.8	3.7
01.01.2010 11:05:49.932 GMT+0300	0.8864	0.8862	10.9	5.3
01.01.2010 11:05:50.222 GMT+0300	0.8864	0.8862	9.9	8.8
01.01.2010 11:05:50.492 GMT+0300	0.8864	0.8862	17.4	4
01.01.2010 11:05:50.772 GMT+0300	0.88638	0.88622	2.6	1
01.01.2010 11:05:51.042 GMT+0300	0.88638	0.88622	5.8	4
01.01.2010 11:05:51.272 GMT+0300	0.88638	0.88622	5.5	22.6
01.01.2010 11:05:51.802 GMT+0300	0.88638	0.88622	3.6	17.9
01.01.2010 11:05:52.322 GMT+0300	0.88638	0.88622	1.6	4.5
01.01.2010 11:05:52.562 GMT+0300	0.88638	0.88622	2.2	1.6
01.01.2010 11:05:52.862 GMT+0300	0.88638	0.88622	11.8	2.6
01.01.2010 11:05:53.032 GMT+0300	0.88638	0.88622	11.4	12.9
01.01.2010 11:05:53.202 GMT+0300	0.88638	0.88622	1	1.2
01.01.2010 11:05:53.381 GMT+0300	0.88638	0.88622	3.4	1
01.01.2010 11:05:53.551 GMT+0300	0.88638	0.88622	1	1
01.01.2010 11:05:53.731 GMT+0300	0.88638	0.88622	6.4	5.2
01.01.2010 11:05:53.971 GMT+0300	0.88638	0.88622	1	4
01.01.2010 11:05:54.131 GMT+0300	0.88638	0.88622	14.6	8.6
01.01.2010 11:05:54.491 GMT+0300	0.88638	0.88622	6.7	12.4
01.01.2010 11:05:54.831 GMT+0300	0.88638	0.88622	1	1.3
01.01.2010 11:05:55.701 GMT+0300	0.88638	0.88622	1	2.4
01.01.2010 11:05:55.871 GMT+0300	0.8864	0.8862	5.9	22.1
01.01.2010 11:05:56.051 GMT+0300	0.88638	0.88622	1	2.6
01.01.2010 11:05:57.770 GMT+0300	0.88638	0.88622	4.6	1
01.01.2010 11:05:57.830 GMT+0300	0.88638	0.88622	10.7	6.9
01.01.2010 11:05:58.650 GMT+0300	0.88638	0.88622	15.2	3.8
01.01.2010 11:05:58.770 GMT+0300	0.88638	0.88622	6.1	1
01.01.2010 11:05:58.890 GMT+0300	0.88638	0.88622	1	4
01.01.2010 11:06:00.148 GMT+0300	0.88638	0.88622	12.3	3.7
01.01.2010 11:06:01.568 GMT+0300	0.8864	0.8862	1.6	1
01.01.2010 11:06:02.198 GMT+0300	0.88638	0.88622	1	6.1
01.01.2010 11:06:02.538 GMT+0300	0.88638	0.88622	10.5	9.4
01.01.2010 11:06:02.778 GMT+0300	0.88638	0.88622	2.5	2.2
01.01.2010 11:06:02.838 GMT+0300	0.8864	0.8862	9	1.6
01.01.2010 11:06:02.958 GMT+0300	0.8864	0.8862	2.6	4.3
01.01.2010 11:06:03.008 GMT+0300	0.8864	0.8862	5.2	4.5
01.01.2010 11:06:03.298 GMT+0300	0.8864	0.8862	7.4	19.3
01.01.2010 11:06:03.587 GMT+0300	0.8864	0.8862	1	1
01.01.2010 11:06:04.387 GMT+0300	0.8864	0.8862	1.8	4
01.01.2010 11:06:04.747 GMT+0300	0.88638	0.88622	5	5.3
01.01.2010 11:06:04.857 GMT+0300	0.88638	0.88622	5	1.6
01.01.2010 11:06:04.917 GMT+0300	0.8864	0.8862	3.4	1.6
01.01.2010 11:06:05.087 GMT+0300	0.8864	0.8862	10.8	7.7
01.01.2010 11:06:05.447 GMT+0300	0.8864	0.8862	11.7	3.8
01.01.2010 11:06:05.667 GMT+0300	0.8864	0.8862	11.1	1
01.01.2010 11:06:06.757 GMT+0300	0.8864	0.8862	16.6	1
01.01.2010 11:06:07.476 GMT+0300	0.88637	0.88623	12.2	5.3
01.01.2010 11:06:07.816 GMT+0300	0.88637	0.88623	5	16.6
01.01.2010 11:06:07.996 GMT+0300	0.8864	0.8862	2.8	3.8
01.01.2010 11:06:08.176 GMT+0300	0.88637	0.88623	2.6	1
01.01.2010 11:06:08.356 GMT+0300	0.88637	0.88623	1.6	6.5
01.01.2010 11:06:08.536 GMT+0300	0.88637	0.88623	10.2	8.9
01.01.2010 11:06:08.766 GMT+0300	0.88637	0.88623	19.5	2.9
01.01.2010 11:06:09.104 GMT+0300	0.88637	0.88623	5	20.6
01.01.2010 11:06:10.446 GMT+0300	0.88637	0.88623	17.3	7.4
01.01.2010 11:06:10.666 GMT+0300	0.88637	0.88623	2.4	4.8
01.01.2010 11:06:10.886 GMT+0300	0.88637	0.88623	4	4
01.01.2010 11:06:11.116 GMT+0300	0.88637	0.88623	9.8	1.3
01.01.2010 11:06:11.286 GMT+0300	0.88637	0.88623	9.8	4.5
01.01.2010 11:06:11.466 GMT+0300	0.88637	0.88623	7	1
01.01.2010 11:06:11.876 GMT+0300	0.88637	0.88623	1.6	3.2
01.01.2010 11:06:12.475 GMT+0300	0.88637	0.88623	5.9	5.6
01.01.2010 11:06:12.705 GMT+0300	0.88637	0.88623	1.5	4.3
01.01.2010 11:06:13.265 GMT+0300	0.88637	0.88623	6.9	5.6
01.01.2010 11:06:13.605 GMT+0300	0.88637	0.88623	2.7	6.9
01.01.2010 11:06:13.945 GMT+0300	0.88637	0.88623	3.4	2.4
01.01.2010 11:06:14.915 GMT+0300	0.88637	0.88623	3.4	1.6
01.01.2010 11:06:23.363 GMT+0300	0.8864	0.8862	3.4	20.2
01.01.2010 11:06:23.592 GMT+0300	0.8864	0.8862	1	1.6
01.01.2010 11:06:23.873 GMT+0300	0.8864	0.8862	6	1
01.01.2010 11:06:24.453 GMT+0300	0.88637	0.88623	2.9	4.5
01.01.2010 11:06:27.062 GMT+0300	0.8864	0.8862	7.8	9.2
01.01.2010 11:06:27.302 GMT+0300	0.8864	0.8862	1	6.1
01.01.2010 11:06:27.532 GMT+0300	0.8864	0.8862	4.5	1
01.01.2010 11:06:27.772 GMT+0300	0.8864	0.8862	1	2.9
01.01.2010 11:06:28.002 GMT+0300	0.88637	0.88623	3.5	22.4
01.01.2010 11:06:28.691 GMT+0300	0.8864	0.8862	7	16.5
01.01.2010 11:06:29.371 GMT+0300	0.8864	0.8862	2.4	1.3
01.01.2010 11:06:29.701 GMT+0300	0.8864	0.8862	1	1.6
01.01.2010 11:06:30.051 GMT+0300	0.8864	0.8862	15	11.7
01.01.2010 11:06:30.861 GMT+0300	0.8864	0.8862	1.6	8.1
01.01.2010 11:06:31.151 GMT+0300	0.8864	0.8862	1	5.7
01.01.2010 11:06:31.381 GMT+0300	0.8864	0.8862	9.8	10.9
01.01.2010 11:06:32.061 GMT+0300	0.8864	0.8862	15.6	5.2
01.01.2010 11:06:32.391 GMT+0300	0.8864	0.8862	1	4.8
01.01.2010 11:06:32.741 GMT+0300	0.8864	0.8862	11.2	13.4
01.01.2010 11:06:32.911 GMT+0300	0.8864	0.8862	2	1.2
01.01.2010 11:06:33.150 GMT+0300	0.8864	0.8862	11.2	11.8
01.01.2010 11:06:33.320 GMT+0300	0.8864	0.8862	4.5	1.6
01.01.2010 11:06:33.500 GMT+0300	0.88637	0.88623	7.4	1.3
01.01.2010 11:06:35.180 GMT+0300	0.8864	0.8862	15	11.8
01.01.2010 11:06:35.960 GMT+0300	0.88637	0.88623	3.9	7.2
01.01.2010 11:06:36.310 GMT+0300	0.88637	0.88623	1.6	12.4
01.01.2010 11:06:37.180 GMT+0300	0.88637	0.88623	3.5	23.8
01.01.2010 11:06:37.409 GMT+0300	0.8864	0.8862	12.6	3.7
01.01.2010 11:06:37.579 GMT+0300	0.8864	0.8862	1	4.5
01.01.2010 11:06:37.749 GMT+0300	0.8864	0.8862	1	3.8
01.01.2010 11:06:37.969 GMT+0300	0.8864	0.8862	1	6.9
01.01.2010 11:06:38.429 GMT+0300	0.8864	0.8862	19.4	2.4
01.01.2010 11:06:38.779 GMT+0300	0.8864	0.8862	1.6	1
01.01.2010 11:06:39.007 GMT+0300	0.88638	0.88622	3.4	2.9
01.01.2010 11:06:39.079 GMT+0300	0.8864	0.8862	3.5	12
01.01.2010 11:06:39.359 GMT+0300	0.8864	0.8862	1.8	3.6
01.01.2010 11:06:39.699 GMT+0300	0.8864	0.8862	15.2	3.8
01.01.2010 11:06:39.869 GMT+0300	0.8864	0.8862	1	2.4
01.01.2010 11:06:40.349 GMT+0300	0.8864	0.8862	12.6	10.9
01.01.2010 11:06:43.368 GMT+0300	0.8864	0.8862	15.8	1
01.01.2010 11:06:43.538 GMT+0300	0.8864	0.8862	1.3	2.4
01.01.2010 11:06:43.888 GMT+0300	0.8864	0.8862	1	2.6
01.01.2010 11:06:44.238 GMT+0300	0.8864	0.8862	6.6	22.2
01.01.2010 11:06:44.818 GMT+0300	0.8864	0.8862	21.1	6.9
01.01.2010 11:06:44.938 GMT+0300	0.88637	0.88623	1	6.1
01.01.2010 11:06:45.098 GMT+0300	0.88637	0.88623	25	2.4
01.01.2010 11:06:45.208 GMT+0300	0.8864	0.8862	3.4	5.3
01.01.2010 11:06:45.318 GMT+0300	0.8864	0.8862	5	2.1
01.01.2010 11:06:45.657 GMT+0300	0.8864	0.8862	7.1	4.3
01.01.2010 11:06:46.237 GMT+0300	0.8864	0.8862	1	6.1
01.01.2010 11:06:46.397 GMT+0300	0.8864	0.8862	10.4	14
01.01.2010 11:06:46.567 GMT+0300	0.8864	0.8862	8	2.6
01.01.2010 11:06:46.807 GMT+0300	0.8864	0.8862	5.8	10.1
01.01.2010 11:06:46.987 GMT+0300	0.88637	0.88623	1	20.1
01.01.2010 11:06:47.267 GMT+0300	0.88637	0.88623	5.8	2.4
01.01.2010 11:06:48.136 GMT+0300	0.88637	0.88623	1.6	20.6
01.01.2010 11:06:48.357 GMT+0300	0.88637	0.88623	8.4	4.3
01.01.2010 11:06:54.495 GMT+0300	0.8864	0.8862	2.2	18.4
01.01.2010 11:06:54.725 GMT+0300	0.8864	0.8862	1	1.6
01.01.2010 11:06:55.965 GMT+0300	0.8864	0.8862	3.5	14
01.01.2010 11:06:59.244 GMT+0300	0.8864	0.8862	3.4	1
01.01.2010 11:07:00.361 GMT+0300	0.8864	0.8862	20.3	6.4
01.01.2010 11:07:00.871 GMT+0300	0.8864	0.8862	1	1.6
01.01.2010 11:07:01.091 GMT+0300	0.8864	0.8862	12.7	5.4
01.01.2010 11:07:01.261 GMT+0300	0.8864	0.8862	15	2.1
01.01.2010 11:07:01.501 GMT+0300	0.88637	0.88623	15.9	7.6
01.01.2010 11:07:01.680 GMT+0300	0.8864	0.8862	19.5	20
01.01.2010 11:07:01.900 GMT+0300	0.88637	0.88623	15.2	3.8
01.01.2010 11:07:04.470 GMT+0300	0.88637	0.88623	1	2
01.01.2010 11:07:04.650 GMT+0300	0.88637	0.88623	8	4.5
01.01.2010 11:07:04.830 GMT+0300	0.88637	0.88623	1	6.1
01.01.2010 11:07:05.160 GMT+0300	0.88635	0.88625	1.8	1
01.01.2010 11:07:05.340 GMT+0300	0.8864	0.8862	5	1
01.01.2010 11:07:06.340 GMT+0300	0.8864	0.8862	3.4	10.4
01.01.2010 11:07:06.579 GMT+0300	0.8864	0.8862	2.6	2.4
01.01.2010 11:07:06.909 GMT+0300	0.8864	0.8862	8.2	1
01.01.2010 11:07:07.139 GMT+0300	0.88637	0.88623	2.6	9.7
01.01.2010 11:07:07.419 GMT+0300	0.8864	0.8862	10.1	13.3
01.01.2010 11:07:07.649 GMT+0300	0.8864	0.8862	8.5	1.3
01.01.2010 11:07:07.869 GMT+0300	0.8864	0.8862	6.3	12.3
01.01.2010 11:07:08.099 GMT+0300	0.8864	0.8862	1.5	9.3
01.01.2010 11:07:08.309 GMT+0300	0.8864	0.8862	9	14.1
01.01.2010 11:07:08.529 GMT+0300	0.8864	0.8862	1	12.9
01.01.2010 11:07:08.819 GMT+0300	0.88637	0.88623	1.6	12.4
01.01.2010 11:07:09.108 GMT+0300	0.88635	0.88625	3.4	7.2
01.01.2010 11:07:09.448 GMT+0300	0.88635	0.88625	14.6	16.3
01.01.2010 11:07:11.078 GMT+0300	0.88637	0.88623	17	4.5
01.01.2010 11:07:12.778 GMT+0300	0.88637	0.88623	1	3.7
01.01.2010 11:07:14.137 GMT+0300	0.88637	0.88623	7.2	4.6
01.01.2010 11:07:20.066 GMT+0300	0.88637	0.88623	4.2	7.1
01.01.2010 11:07:21.616 GMT+0300	0.88637	0.88623	15.7	3.7
01.01.2010 11:07:23.035 GMT+0300	0.88637	0.88623	8.2	5.1
01.01.2010 11:07:23.205 GMT+0300	0.88637	0.88623	5.8	17.4
01.01.2010 11:07:23.385 GMT+0300	0.88637	0.88623	3.9	5.2
01.01.2010 11:07:23.555 GMT+0300	0.88637	0.88623	6.4	1
01.01.2010 11:07:23.735 GMT+0300	0.88635	0.88625	19	1
01.01.2010 11:07:24.205 GMT+0300	0.88637	0.88623	32.9	4.5
01.01.2010 11:07:29.904 GMT+0300	0.88637	0.88623	5.8	4.5
01.01.2010 11:07:30.124 GMT+0300	0.88637	0.88623	19	1.6
01.01.2010 11:07:30.353 GMT+0300	0.88637	0.88623	12	1.6
01.01.2010 11:07:32.693 GMT+0300	0.8864	0.8862	16.6	8.8
01.01.2010 11:07:35.632 GMT+0300	0.8864	0.8862	14.1	1.3
01.01.2010 11:07:36.062 GMT+0300	0.8864	0.8862	3.4	4.5
01.01.2010 11:07:38.502 GMT+0300	0.8864	0.8862	1	7.2
01.01.2010 11:07:38.852 GMT+0300	0.8864	0.8862	1	2.8
01.01.2010 11:07:39.141 GMT+0300	0.8864	0.8862	11.5	11.2
01.01.2010 11:07:39.471 GMT+0300	0.88637	0.88623	5.8	4
01.01.2010 11:07:40.321 GMT+0300	0.8864	0.8862	21.1	1.3
01.01.2010 11:07:40.431 GMT+0300	0.88637	0.88623	5.8	12.8
01.01.2010 11:07:42.541 GMT+0300	0.88637	0.88623	1.6	1
01.01.2010 11:07:42.781 GMT+0300	0.88637	0.88623	6.7	16.1
01.01.2010 11:07:43.020 GMT+0300	0.8864	0.8862	14.8	7.6
01.01.2010 11:07:43.411 GMT+0300	0.88637	0.88623	18.2	7
01.01.2010 11:07:44.100 GMT+0300	0.88637	0.88623	1.6	4
01.01.2010 11:07:45.370 GMT+0300	0.8864	0.8862	4.6	4.5
01.01.2010 11:07:45.710 GMT+0300	0.8864	0.8862	1	2.4
01.01.2010 11:07:46.010 GMT+0300	0.8864	0.8862	7.1	9.2
01.01.2010 11:07:46.570 GMT+0300	0.8864	0.8862	1.8	6.2
01.01.2010 11:07:47.140 GMT+0300	0.8864	0.8862	3.4	8
01.01.2010 11:07:47.430 GMT+0300	0.8864	0.8862	14.3	9.5
01.01.2010 11:07:47.899 GMT+0300	0.8864	0.8862	9	4.6
01.01.2010 11:07:48.129 GMT+0300	0.8864	0.8862	3.8	1
01.01.2010 11:07:48.359 GMT+0300	0.8864	0.8862	18.9	4.5
01.01.2010 11:07:50.079 GMT+0300	0.8864	0.8862	4.3	5.6
01.01.2010 11:07:50.539 GMT+0300	0.88637	0.88623	3.1	4.3
01.01.2010 11:07:50.879 GMT+0300	0.88637	0.88623	8	7.2
01.01.2010 11:07:52.169 GMT+0300	0.88637	0.88623	5.1	1
01.01.2010 11:07:53.618 GMT+0300	0.88637	0.88623	7.8	13.7
01.01.2010 11:07:54.358 GMT+0300	0.8864	0.8862	4.2	1.3
01.01.2010 11:07:54.698 GMT+0300	0.8864	0.8862	1	4.8
01.01.2010 11:07:56.507 GMT+0300	0.88637	0.88623	5.2	2
01.01.2010 11:07:56.617 GMT+0300	0.88637	0.88623	3.5	1.3
01.01.2010 11:07:56.737 GMT+0300	0.88637	0.88623	3.4	25.4
01.01.2010 11:07:56.797 GMT+0300	0.88637	0.88623	12.6	12.5
01.01.2010 11:07:56.907 GMT+0300	0.88637	0.88623	7.4	20.1
01.01.2010 11:07:57.887 GMT+0300	0.88637	0.88623	5	8.8
01.01.2010 11:07:58.237 GMT+0300	0.88637	0.88623	1	3.4
01.01.2010 11:07:58.587 GMT+0300	0.88637	0.88623	7.4	12.5
01.01.2010 11:08:00.131 GMT+0300	0.88664	0.88649	9	1.3
