Local time	Ask	Bid	AskVolume	BidVolume
01.01.2010 16:20:15.044 GMT+0300	1.43302	1.43295	1.7	1.5
01.01.2010 16:20:20.528 GMT+0300	1.433	1.43293	10	2.3
01.01.2010 16:20:24.325 GMT+0300	1.43299	1.43293	1.5	2.1
01.01.2010 16:20:28.726 GMT+0300	1.43298	1.43294	3.2	4.5
01.01.2010 16:20:31.686 GMT+0300	1.43302	1.43294	3.6	1.5
01.01.2010 16:20:34.335 GMT+0300	1.43304	1.43294	1.5	1.5
01.01.2010 16:20:38.122 GMT+0300	1.43306	1.43296	1.7	1.5
01.01.2010 16:20:40.114 GMT+0300	1.43307	1.43304	1.5	2.3
01.01.2010 16:20:41.597 GMT+0300	1.43312	1.43302	2.3	3.4
01.01.2010 16:20:43.620 GMT+0300	1.43311	1.43303	1.9	3
01.01.2010 16:20:45.836 GMT+0300	1.4331	1.433	3.4	1.5
01.01.2010 16:20:48.204 GMT+0300	1.43309	1.43299	2.3	1.5
01.01.2010 16:20:50.612 GMT+0300	1.43303	1.43297	1.5	1.9
01.01.2010 16:20:53.612 GMT+0300	1.43299	1.43291	3.8	12.6
01.01.2010 16:20:56.895 GMT+0300	1.43292	1.43283	1.9	1.9
01.01.2010 16:20:59.800 GMT+0300	1.43288	1.4328	1.7	2.3
01.01.2010 16:21:00.598 GMT+0300	1.4329	1.43284	1.2	1.5
01.01.2010 16:21:08.603 GMT+0300	1.43289	1.4328	3	1.9
01.01.2010 16:21:12.986 GMT+0300	1.43285	1.43277	3	1.9
01.01.2010 16:21:14.413 GMT+0300	1.43286	1.43276	1.2	5.4
01.01.2010 16:21:15.046 GMT+0300	1.43284	1.43275	2.5	1.5
01.01.2010 16:21:17.952 GMT+0300	1.43284	1.43276	1.7	1.2
01.01.2010 16:21:21.434 GMT+0300	1.43282	1.43274	1.4	2.3
01.01.2010 16:21:23.830 GMT+0300	1.43282	1.43272	1.5	1.9
01.01.2010 16:21:24.094 GMT+0300	1.4328	1.4327	1.5	1.7
01.01.2010 16:21:26.184 GMT+0300	1.43279	1.43269	1.5	1.4
01.01.2010 16:21:31.953 GMT+0300	1.43281	1.43271	3.8	1.5
01.01.2010 16:21:35.680 GMT+0300	1.43281	1.43274	2.5	6.8
01.01.2010 16:21:37.825 GMT+0300	1.43283	1.43273	1.5	1.4
01.01.2010 16:21:38.574 GMT+0300	1.43282	1.43275	3.8	1.7
01.01.2010 16:21:40.770 GMT+0300	1.43282	1.43272	1.5	2.3
01.01.2010 16:21:42.783 GMT+0300	1.43283	1.43273	3	1.7
01.01.2010 16:21:43.340 GMT+0300	1.43282	1.43276	1.5	1.6
01.01.2010 16:21:46.692 GMT+0300	1.43283	1.43275	4	1.5
01.01.2010 16:21:49.252 GMT+0300	1.43283	1.43278	4.4	1.7
01.01.2010 16:21:49.439 GMT+0300	1.43286	1.43277	4.2	1.7
01.01.2010 16:21:51.334 GMT+0300	1.43286	1.43278	3	1.9
01.01.2010 16:21:53.423 GMT+0300	1.43285	1.43277	2.4	4.6
01.01.2010 16:21:55.762 GMT+0300	1.43284	1.43276	1.9	1.5
01.01.2010 16:22:02.978 GMT+0300	1.43289	1.43279	1.9	2.3
01.01.2010 16:22:05.896 GMT+0300	1.43293	1.43286	1.5	1.7
01.01.2010 16:22:09.107 GMT+0300	1.43302	1.43292	24.3	1.2
01.01.2010 16:22:11.224 GMT+0300	1.43307	1.43301	1.9	2.7
01.01.2010 16:22:23.657 GMT+0300	1.43314	1.43306	4.4	2
01.01.2010 16:22:26.364 GMT+0300	1.4332	1.4331	1.5	2.7
01.01.2010 16:22:28.498 GMT+0300	1.43323	1.43315	14.7	1.7
01.01.2010 16:22:30.987 GMT+0300	1.43326	1.43319	1.7	1.5
01.01.2010 16:22:32.467 GMT+0300	1.4333	1.43322	1.5	3.4
01.01.2010 16:22:33.519 GMT+0300	1.43327	1.4332	3.8	1.9
01.01.2010 16:22:46.195 GMT+0300	1.43324	1.43316	4	1.7
01.01.2010 16:22:48.308 GMT+0300	1.4332	1.4331	1.5	4.4
01.01.2010 16:22:50.605 GMT+0300	1.43316	1.43309	3.2	1.5
01.01.2010 16:22:53.158 GMT+0300	1.43316	1.43308	1.7	2.3
01.01.2010 16:23:07.584 GMT+0300	1.43313	1.43307	1.5	1.4
01.01.2010 16:23:08.470 GMT+0300	1.43313	1.43309	3.4	3
01.01.2010 16:23:15.364 GMT+0300	1.43316	1.43308	1.4	3.8
01.01.2010 16:23:17.313 GMT+0300	1.43319	1.43311	2.9	3.2
01.01.2010 16:23:19.666 GMT+0300	1.4332	1.4331	8.5	1.9
01.01.2010 16:23:21.694 GMT+0300	1.43318	1.43308	5.3	1.1
01.01.2010 16:23:22.055 GMT+0300	1.4331	1.43304	1.5	1.4
01.01.2010 16:23:24.843 GMT+0300	1.43308	1.43298	1.5	1.7
01.01.2010 16:23:29.067 GMT+0300	1.43303	1.43295	4.5	1.5
01.01.2010 16:23:34.731 GMT+0300	1.43299	1.43291	1.5	3.6
01.01.2010 16:23:37.501 GMT+0300	1.43292	1.43283	3.6	1.5
01.01.2010 16:23:40.004 GMT+0300	1.43291	1.43281	3	1.7
01.01.2010 16:23:42.093 GMT+0300	1.43293	1.43283	1.1	1.5
01.01.2010 16:23:46.558 GMT+0300	1.43296	1.43288	1.5	3.2
01.01.2010 16:23:49.804 GMT+0300	1.43297	1.43289	1.5	1.9
01.01.2010 16:23:52.263 GMT+0300	1.43299	1.43291	3.8	4
01.01.2010 16:23:55.159 GMT+0300	1.43297	1.43289	1.5	2.3
01.01.2010 16:23:57.196 GMT+0300	1.43295	1.43289	3.2	4.5
01.01.2010 16:23:57.778 GMT+0300	1.43294	1.43288	1.9	1.7
01.01.2010 16:24:02.744 GMT+0300	1.43334	1.43326	3.6	1.5
01.01.2010 16:24:05.261 GMT+0300	1.43334	1.43329	1.5	1.5
01.01.2010 16:24:05.710 GMT+0300	1.43337	1.4333	1.5	6.2
01.01.2010 16:24:08.601 GMT+0300	1.43337	1.43333	2.3	2.8
01.01.2010 16:24:11.171 GMT+0300	1.43334	1.4333	1.5	1.5
01.01.2010 16:24:14.589 GMT+0300	1.43324	1.43317	1.5	1.7
01.01.2010 16:24:19.919 GMT+0300	1.43312	1.43303	2.3	1.5
01.01.2010 16:24:22.250 GMT+0300	1.43299	1.43291	3	1.5
01.01.2010 16:24:25.197 GMT+0300	1.43293	1.43286	29	1.5
01.01.2010 16:24:27.604 GMT+0300	1.43295	1.43287	2.3	4.5
01.01.2010 16:24:32.556 GMT+0300	1.433	1.43292	3	1.5
01.01.2010 16:24:36.959 GMT+0300	1.43303	1.43295	2.1	1.5
01.01.2010 16:24:40.332 GMT+0300	1.43304	1.43296	3.4	1.5
01.01.2010 16:24:48.899 GMT+0300	1.43305	1.43296	1.9	4.4
01.01.2010 16:24:52.171 GMT+0300	1.43305	1.43295	2.7	3
01.01.2010 16:25:05.897 GMT+0300	1.43294	1.43286	1.5	3.8
01.01.2010 16:25:09.996 GMT+0300	1.43293	1.43286	2.1	28.2
01.01.2010 16:25:16.604 GMT+0300	1.43295	1.43286	1.5	1.4
01.01.2010 16:25:19.227 GMT+0300	1.43296	1.43288	2.7	1.7
01.01.2010 16:25:25.546 GMT+0300	1.43297	1.43289	3.8	6.6
01.01.2010 16:25:27.707 GMT+0300	1.43301	1.43291	1.5	1.5
01.01.2010 16:25:31.094 GMT+0300	1.43301	1.43293	2.5	1.5
01.01.2010 16:25:37.796 GMT+0300	1.43301	1.43291	2.9	2.3
01.01.2010 16:25:39.299 GMT+0300	1.43298	1.43292	1.5	2.3
01.01.2010 16:25:45.767 GMT+0300	1.43298	1.43288	3	1.5
01.01.2010 16:25:51.122 GMT+0300	1.43294	1.43284	45.6	1.5
01.01.2010 16:25:55.471 GMT+0300	1.4329	1.43282	4.7	1.5
01.01.2010 16:25:57.701 GMT+0300	1.43287	1.43279	1.2	1.9
01.01.2010 16:26:08.996 GMT+0300	1.43326	1.43318	2.7	3.8
01.01.2010 16:26:11.059 GMT+0300	1.4333	1.43321	2.5	2.7
01.01.2010 16:26:14.146 GMT+0300	1.43333	1.43323	1.5	1.4
01.01.2010 16:26:16.207 GMT+0300	1.43335	1.43326	1.7	1.5
01.01.2010 16:26:18.475 GMT+0300	1.43336	1.43326	2.9	1.9
01.01.2010 16:26:21.426 GMT+0300	1.43336	1.43328	1.9	1.9
01.01.2010 16:26:24.083 GMT+0300	1.43338	1.43328	5.1	1.5
01.01.2010 16:26:27.893 GMT+0300	1.43336	1.43329	2.3	2.8
01.01.2010 16:26:28.247 GMT+0300	1.43333	1.43329	6.6	3.4
01.01.2010 16:26:29.319 GMT+0300	1.43337	1.43327	1.7	1.9
01.01.2010 16:26:31.189 GMT+0300	1.43335	1.43329	9.8	1.7
01.01.2010 16:26:31.371 GMT+0300	1.43336	1.43326	1.7	4.1
01.01.2010 16:26:34.712 GMT+0300	1.43334	1.43326	1.7	15.3
01.01.2010 16:26:36.314 GMT+0300	1.43332	1.43326	1.5	1.7
01.01.2010 16:26:40.803 GMT+0300	1.43334	1.43324	1.5	1.5
01.01.2010 16:26:43.719 GMT+0300	1.43336	1.43326	1.5	2.3
01.01.2010 16:26:44.915 GMT+0300	1.43336	1.4333	8.1	4.5
01.01.2010 16:26:53.706 GMT+0300	1.43339	1.43331	3.2	1.5
01.01.2010 16:26:54.044 GMT+0300	1.43343	1.43333	1.5	1.7
01.01.2010 16:26:56.086 GMT+0300	1.43343	1.43333	10	1.5
01.01.2010 16:27:03.971 GMT+0300	1.4334	1.43334	5.5	1.7
01.01.2010 16:27:06.371 GMT+0300	1.43337	1.43327	1.9	2.1
01.01.2010 16:27:08.693 GMT+0300	1.43331	1.43326	1.2	3
01.01.2010 16:27:14.903 GMT+0300	1.4333	1.4332	1.5	1.4
01.01.2010 16:27:21.880 GMT+0300	1.43327	1.43319	8.3	1.5
01.01.2010 16:27:23.919 GMT+0300	1.43322	1.43316	1.5	3.4
01.01.2010 16:27:26.058 GMT+0300	1.43318	1.43312	1.5	1.5
01.01.2010 16:27:28.374 GMT+0300	1.43318	1.4331	2.5	1.5
01.01.2010 16:27:30.803 GMT+0300	1.4332	1.4331	3	1.3
01.01.2010 16:27:39.251 GMT+0300	1.43322	1.43315	2.5	3.6
01.01.2010 16:27:40.680 GMT+0300	1.43324	1.43316	3.6	5.3
01.01.2010 16:27:41.282 GMT+0300	1.43326	1.43316	4.2	1.7
01.01.2010 16:27:45.513 GMT+0300	1.43327	1.43317	1.5	1.5
01.01.2010 16:27:47.830 GMT+0300	1.43327	1.43317	2.7	1.5
01.01.2010 16:27:50.528 GMT+0300	1.43326	1.43316	2.5	1.5
01.01.2010 16:27:51.058 GMT+0300	1.43326	1.43317	1.5	3
01.01.2010 16:27:53.212 GMT+0300	1.43326	1.43316	1.2	1.5
01.01.2010 16:27:55.282 GMT+0300	1.43325	1.43314	4.7	1.7
01.01.2010 16:27:58.159 GMT+0300	1.43324	1.43316	1.7	1.3
01.01.2010 16:28:01.881 GMT+0300	1.43324	1.43316	2.1	11.6
01.01.2010 16:28:02.098 GMT+0300	1.43323	1.43315	1.5	2
01.01.2010 16:28:04.642 GMT+0300	1.43323	1.43314	1.9	1.5
01.01.2010 16:28:06.775 GMT+0300	1.43326	1.43316	1.7	1.5
01.01.2010 16:28:09.403 GMT+0300	1.43326	1.43318	2.5	3.8
01.01.2010 16:28:11.537 GMT+0300	1.43328	1.4332	4	3
01.01.2010 16:28:13.540 GMT+0300	1.43333	1.43325	3	1.2
01.01.2010 16:28:16.137 GMT+0300	1.43339	1.43329	2.1	1.5
01.01.2010 16:28:19.678 GMT+0300	1.43338	1.4333	2.7	1.5
01.01.2010 16:28:21.765 GMT+0300	1.43334	1.43324	1.5	4.4
01.01.2010 16:28:23.787 GMT+0300	1.43327	1.43317	3.4	2.1
01.01.2010 16:28:26.376 GMT+0300	1.43318	1.4331	1.2	1.5
01.01.2010 16:28:27.666 GMT+0300	1.43313	1.43301	2.9	1.5
01.01.2010 16:28:28.464 GMT+0300	1.43304	1.43294	1.5	1.9
01.01.2010 16:28:30.707 GMT+0300	1.43302	1.43294	2.7	3
01.01.2010 16:28:33.047 GMT+0300	1.43304	1.43294	1.5	2.5
01.01.2010 16:28:35.057 GMT+0300	1.43308	1.433	1.5	2.9
01.01.2010 16:28:37.186 GMT+0300	1.43313	1.43303	14	1.9
01.01.2010 16:28:39.356 GMT+0300	1.43312	1.43307	21.8	2.5
01.01.2010 16:28:41.717 GMT+0300	1.43315	1.43307	2.7	4.9
01.01.2010 16:28:41.951 GMT+0300	1.43314	1.4331	10	2.3
01.01.2010 16:28:43.869 GMT+0300	1.43315	1.43309	2.1	3
01.01.2010 16:28:48.327 GMT+0300	1.43314	1.43308	1.7	2.3
01.01.2010 16:28:50.904 GMT+0300	1.43313	1.43303	1.7	1.5
01.01.2010 16:28:53.596 GMT+0300	1.4331	1.43299	1.5	6
01.01.2010 16:28:57.410 GMT+0300	1.43306	1.433	1.9	1.6
01.01.2010 16:29:00.629 GMT+0300	1.43299	1.43293	1.5	1.5
01.01.2010 16:29:07.069 GMT+0300	1.43294	1.43287	1.5	6.4
01.01.2010 16:29:10.551 GMT+0300	1.4329	1.43279	3.8	1.9
01.01.2010 16:29:15.456 GMT+0300	1.43283	1.43276	2.6	1.4
01.01.2010 16:29:18.167 GMT+0300	1.43278	1.43274	1.7	1.5
01.01.2010 16:29:20.197 GMT+0300	1.43277	1.43271	1.4	2.3
01.01.2010 16:29:22.633 GMT+0300	1.43282	1.43272	2.5	2.3
01.01.2010 16:29:25.038 GMT+0300	1.43283	1.43275	1.5	3.4
01.01.2010 16:29:30.597 GMT+0300	1.43284	1.43274	1.5	1.5
01.01.2010 16:29:32.847 GMT+0300	1.43285	1.43276	1.5	1.5
01.01.2010 16:29:36.241 GMT+0300	1.43283	1.43275	3.2	1.5
01.01.2010 16:29:38.621 GMT+0300	1.43283	1.43275	1.5	1.6
01.01.2010 16:29:42.701 GMT+0300	1.43283	1.43276	6.6	1.5
01.01.2010 16:29:48.700 GMT+0300	1.43283	1.43276	1.5	4.2
01.01.2010 16:29:52.380 GMT+0300	1.43283	1.43275	6.6	1.5
01.01.2010 16:29:54.402 GMT+0300	1.43284	1.43276	1.5	1.9
01.01.2010 16:30:08.613 GMT+0300	1.43324	1.43316	9.8	1.5
01.01.2010 16:30:11.167 GMT+0300	1.43324	1.43317	1.5	1.9
01.01.2010 16:30:11.851 GMT+0300	1.43327	1.43317	3	1.5
01.01.2010 16:30:14.303 GMT+0300	1.43326	1.43316	14.7	1.7
01.01.2010 16:30:16.751 GMT+0300	1.43323	1.43315	1.2	1.5
01.01.2010 16:30:19.103 GMT+0300	1.4332	1.4331	2.3	2.9
01.01.2010 16:30:27.448 GMT+0300	1.43318	1.43311	1.5	5.5
01.01.2010 16:30:29.470 GMT+0300	1.43322	1.43311	7.4	1.5
01.01.2010 16:30:31.944 GMT+0300	1.43322	1.43314	23.5	2.5
01.01.2010 16:30:34.704 GMT+0300	1.43327	1.43317	4.2	1.7
01.01.2010 16:30:36.802 GMT+0300	1.43331	1.43321	1.5	2.5
01.01.2010 16:30:41.196 GMT+0300	1.4333	1.43322	2.9	1.7
01.01.2010 16:30:43.516 GMT+0300	1.43329	1.43322	1.2	4.7
01.01.2010 16:30:45.071 GMT+0300	1.43329	1.43319	1.5	2.4
01.01.2010 16:30:49.361 GMT+0300	1.43327	1.43319	2.7	3
01.01.2010 16:30:51.664 GMT+0300	1.43326	1.43317	2.3	1.4
01.01.2010 16:30:55.582 GMT+0300	1.43326	1.43316	4	3
01.01.2010 16:31:02.860 GMT+0300	1.43324	1.43316	1.5	1.7
01.01.2010 16:31:06.021 GMT+0300	1.43327	1.43319	2.5	2.3
01.01.2010 16:31:08.113 GMT+0300	1.43328	1.4332	1.5	1.7
01.01.2010 16:31:11.562 GMT+0300	1.43329	1.43321	1.7	1.5
01.01.2010 16:31:13.563 GMT+0300	1.43329	1.43321	1.7	4.2
01.01.2010 16:31:16.732 GMT+0300	1.43323	1.43315	2.5	1.5
01.01.2010 16:31:19.434 GMT+0300	1.43318	1.4331	2.5	2.1
01.01.2010 16:31:19.842 GMT+0300	1.43315	1.43305	1.5	3.2
01.01.2010 16:31:23.270 GMT+0300	1.43309	1.43299	1.7	7.3
01.01.2010 16:31:25.638 GMT+0300	1.43305	1.43295	1.9	2.5
01.01.2010 16:31:26.441 GMT+0300	1.43301	1.43293	1.5	1.7
01.01.2010 16:31:29.582 GMT+0300	1.43299	1.43291	1.9	1.7
01.01.2010 16:31:33.011 GMT+0300	1.433	1.43292	1.5	9.5
01.01.2010 16:31:35.611 GMT+0300	1.43304	1.43296	1.5	5.7
01.01.2010 16:31:39.360 GMT+0300	1.43306	1.43298	5.3	1.9
01.01.2010 16:31:41.372 GMT+0300	1.43307	1.43299	1.5	1.9
01.01.2010 16:31:47.833 GMT+0300	1.43308	1.433	1.5	1.5
01.01.2010 16:31:50.101 GMT+0300	1.43307	1.43299	3	1.5
01.01.2010 16:31:53.872 GMT+0300	1.43306	1.43298	4.5	1.5
01.01.2010 16:31:56.383 GMT+0300	1.43304	1.43296	2.5	3
01.01.2010 16:32:03.802 GMT+0300	1.43333	1.43325	1.5	1.7
01.01.2010 16:32:06.498 GMT+0300	1.43331	1.43325	2.3	1.7
01.01.2010 16:32:10.961 GMT+0300	1.43331	1.43323	3.6	1.7
01.01.2010 16:32:12.440 GMT+0300	1.43332	1.43326	3.8	12.6
01.01.2010 16:32:14.462 GMT+0300	1.43334	1.43327	2.7	1.5
01.01.2010 16:32:16.618 GMT+0300	1.43337	1.43329	2.9	1.5
01.01.2010 16:32:17.009 GMT+0300	1.43338	1.43331	1.7	1.5
01.01.2010 16:32:19.531 GMT+0300	1.43341	1.43333	1.7	1.5
01.01.2010 16:32:24.310 GMT+0300	1.43345	1.43338	3.4	1.2
01.01.2010 16:32:26.318 GMT+0300	1.43349	1.4334	2.3	2.9
01.01.2010 16:32:36.828 GMT+0300	1.43349	1.43339	14	1.9
01.01.2010 16:32:38.963 GMT+0300	1.43342	1.43335	4.2	4.2
01.01.2010 16:32:39.330 GMT+0300	1.43336	1.43329	3.6	1.5
01.01.2010 16:32:41.922 GMT+0300	1.43332	1.43326	1.5	3.2
01.01.2010 16:32:45.405 GMT+0300	1.43333	1.43325	2.1	1.5
01.01.2010 16:32:47.973 GMT+0300	1.43334	1.43326	1.5	1.9
01.01.2010 16:32:50.492 GMT+0300	1.43334	1.43326	1.5	3.2
01.01.2010 16:32:52.809 GMT+0300	1.43335	1.43326	1.5	1.5
01.01.2010 16:32:54.978 GMT+0300	1.43335	1.43324	1.5	5.1
01.01.2010 16:32:55.132 GMT+0300	1.43327	1.43321	1.9	1.5
01.01.2010 16:32:56.781 GMT+0300	1.43323	1.43313	3.2	4.5
01.01.2010 16:32:58.952 GMT+0300	1.43319	1.43309	9.6	2.9
01.01.2010 16:33:01.548 GMT+0300	1.43313	1.43307	1.5	1.7
01.01.2010 16:33:04.831 GMT+0300	1.43315	1.43309	4.7	6.8
01.01.2010 16:33:07.063 GMT+0300	1.43317	1.4331	1.5	1.7
01.01.2010 16:33:09.364 GMT+0300	1.43318	1.43312	14	1.9
01.01.2010 16:33:11.775 GMT+0300	1.43319	1.43312	2.3	1.1
01.01.2010 16:33:12.821 GMT+0300	1.43317	1.43311	2.5	4.5
01.01.2010 16:33:14.437 GMT+0300	1.43318	1.43311	2.3	4
01.01.2010 16:33:17.707 GMT+0300	1.43319	1.43311	12	2.3
01.01.2010 16:33:22.133 GMT+0300	1.43319	1.43311	4.5	1.5
01.01.2010 16:33:25.566 GMT+0300	1.43319	1.43309	1.7	1.9
01.01.2010 16:33:25.692 GMT+0300	1.43317	1.43313	1.5	1.2
01.01.2010 16:33:26.244 GMT+0300	1.43322	1.43312	3.2	1.5
01.01.2010 16:33:28.445 GMT+0300	1.43322	1.43314	2.9	3.8
01.01.2010 16:33:30.547 GMT+0300	1.43323	1.43312	1.5	1.9
01.01.2010 16:33:32.747 GMT+0300	1.4332	1.43312	4.4	3
01.01.2010 16:33:35.496 GMT+0300	1.43319	1.43309	4.1	3
01.01.2010 16:33:45.466 GMT+0300	1.43316	1.4331	4.7	2.3
01.01.2010 16:33:48.208 GMT+0300	1.43317	1.43307	1.5	3.4
01.01.2010 16:33:53.191 GMT+0300	1.43312	1.43305	1.7	1.3
01.01.2010 16:33:55.237 GMT+0300	1.43309	1.43301	4.2	1.5
01.01.2010 16:33:57.315 GMT+0300	1.43306	1.43298	2.7	3
01.01.2010 16:34:05.614 GMT+0300	1.43335	1.43325	3	1.5
01.01.2010 16:34:08.852 GMT+0300	1.43333	1.43323	1.2	1.5
01.01.2010 16:34:11.525 GMT+0300	1.43331	1.43321	1.5	2.3
01.01.2010 16:34:13.685 GMT+0300	1.43329	1.43321	3.6	4
01.01.2010 16:34:15.951 GMT+0300	1.43331	1.43323	1.4	1.5
01.01.2010 16:34:18.044 GMT+0300	1.43332	1.43324	1.5	2.3
01.01.2010 16:34:20.250 GMT+0300	1.43335	1.43327	2.3	2.1
01.01.2010 16:34:23.470 GMT+0300	1.43339	1.43332	1.5	2.1
01.01.2010 16:34:26.104 GMT+0300	1.43341	1.43331	1.7	2.7
01.01.2010 16:34:28.164 GMT+0300	1.43339	1.43329	1.5	2.9
01.01.2010 16:34:30.314 GMT+0300	1.43333	1.43327	1.4	2.3
01.01.2010 16:34:30.557 GMT+0300	1.43332	1.43326	3.4	1.2
01.01.2010 16:34:32.032 GMT+0300	1.43331	1.43323	4.7	7.2
01.01.2010 16:34:32.503 GMT+0300	1.43326	1.43322	1.2	1.5
01.01.2010 16:34:33.513 GMT+0300	1.43322	1.43318	1.5	2.7
01.01.2010 16:34:34.654 GMT+0300	1.4332	1.43312	1.2	2.5
01.01.2010 16:34:41.212 GMT+0300	1.43318	1.4331	1.5	1.5
01.01.2010 16:34:42.653 GMT+0300	1.43318	1.4331	2.5	1.5
01.01.2010 16:34:46.684 GMT+0300	1.43319	1.43311	3.2	1.5
01.01.2010 16:34:48.849 GMT+0300	1.43322	1.4331	1.5	1.5
01.01.2010 16:34:49.363 GMT+0300	1.43323	1.43315	1.5	1.7
01.01.2010 16:34:52.515 GMT+0300	1.43324	1.43316	2.1	1.5
01.01.2010 16:34:53.807 GMT+0300	1.43325	1.43317	1.5	1.5
01.01.2010 16:34:54.554 GMT+0300	1.43328	1.43316	1.7	1.5
01.01.2010 16:34:55.239 GMT+0300	1.43325	1.43318	1.5	1.5
01.01.2010 16:34:59.155 GMT+0300	1.43322	1.43318	4.7	1.2
01.01.2010 16:35:01.460 GMT+0300	1.43324	1.43316	1.5	1.7
01.01.2010 16:35:02.340 GMT+0300	1.43323	1.43317	1.5	1.3
01.01.2010 16:35:02.863 GMT+0300	1.43324	1.43314	2.7	1.5
01.01.2010 16:35:04.935 GMT+0300	1.43322	1.43318	1.4	14.3
01.01.2010 16:35:07.805 GMT+0300	1.43325	1.43316	3.2	2.3
01.01.2010 16:35:09.892 GMT+0300	1.43325	1.43315	3.2	2.3
01.01.2010 16:35:11.502 GMT+0300	1.43322	1.43314	14	1.9
01.01.2010 16:35:13.882 GMT+0300	1.43321	1.43317	1.4	1.5
01.01.2010 16:35:14.814 GMT+0300	1.43324	1.43316	1.5	1.9
01.01.2010 16:35:17.560 GMT+0300	1.43325	1.43319	1.5	1.7
01.01.2010 16:35:17.677 GMT+0300	1.43326	1.43318	1.7	1.5
01.01.2010 16:35:17.915 GMT+0300	1.43323	1.43317	1.5	1.5
01.01.2010 16:35:20.000 GMT+0300	1.43323	1.43316	1.5	3.2
01.01.2010 16:35:20.127 GMT+0300	1.43322	1.43318	1.5	1.5
01.01.2010 16:35:20.554 GMT+0300	1.43322	1.43315	3.8	6.6
01.01.2010 16:35:24.081 GMT+0300	1.43318	1.43313	17.5	4.4
01.01.2010 16:35:26.293 GMT+0300	1.43319	1.43311	1.7	1.5
01.01.2010 16:35:29.590 GMT+0300	1.4332	1.43312	4.7	2.5
01.01.2010 16:35:34.931 GMT+0300	1.43324	1.43314	3.6	1.5
01.01.2010 16:35:39.140 GMT+0300	1.43324	1.43316	3.8	9.6
01.01.2010 16:35:42.140 GMT+0300	1.43324	1.43317	1.4	2.3
01.01.2010 16:35:42.447 GMT+0300	1.43326	1.43318	1.5	3.8
01.01.2010 16:35:44.550 GMT+0300	1.43324	1.43318	1.5	1.5
01.01.2010 16:35:45.460 GMT+0300	1.43323	1.43317	0.5	5.3
01.01.2010 16:35:47.949 GMT+0300	1.43324	1.43314	2.5	1.5
01.01.2010 16:35:50.003 GMT+0300	1.43325	1.43317	1.5	1.5
01.01.2010 16:35:52.656 GMT+0300	1.43327	1.4332	8.5	1.5
01.01.2010 16:35:53.011 GMT+0300	1.43328	1.43323	4.7	1.5
01.01.2010 16:35:57.409 GMT+0300	1.43332	1.43324	2.5	2.3
01.01.2010 16:36:02.023 GMT+0300	1.4333	1.43324	3.2	2.3
01.01.2010 16:36:04.447 GMT+0300	1.43327	1.43317	1.5	3.4
01.01.2010 16:36:08.760 GMT+0300	1.43321	1.43313	1.2	2.8
01.01.2010 16:36:11.146 GMT+0300	1.43315	1.43305	4	3.8
01.01.2010 16:36:13.815 GMT+0300	1.43311	1.43301	2.3	2.1
01.01.2010 16:36:15.835 GMT+0300	1.43305	1.43295	1.5	6.4
01.01.2010 16:36:17.925 GMT+0300	1.43301	1.43293	3.2	3.4
01.01.2010 16:36:20.017 GMT+0300	1.433	1.43292	3.8	12.6
01.01.2010 16:36:22.097 GMT+0300	1.43305	1.43297	3	2.5
01.01.2010 16:36:22.758 GMT+0300	1.43312	1.43302	1.5	1.4
01.01.2010 16:36:24.351 GMT+0300	1.43316	1.43308	3.3	1.5
01.01.2010 16:36:26.625 GMT+0300	1.43321	1.43312	4.5	1.5
01.01.2010 16:36:29.233 GMT+0300	1.43327	1.43317	1.5	2.9
01.01.2010 16:36:31.979 GMT+0300	1.43332	1.43322	3.8	1.5
01.01.2010 16:36:34.039 GMT+0300	1.43338	1.43331	1.5	2.5
01.01.2010 16:36:34.493 GMT+0300	1.43346	1.43338	3	2.3
01.01.2010 16:36:36.269 GMT+0300	1.43348	1.43338	1.7	1.3
01.01.2010 16:36:38.201 GMT+0300	1.43345	1.43335	1.5	1.5
01.01.2010 16:36:40.248 GMT+0300	1.43339	1.43331	1.7	1.5
01.01.2010 16:36:42.613 GMT+0300	1.43336	1.43328	4.7	2.3
01.01.2010 16:36:47.157 GMT+0300	1.43336	1.43328	2.7	1.5
01.01.2010 16:36:49.345 GMT+0300	1.43338	1.4333	1.5	4
01.01.2010 16:36:52.051 GMT+0300	1.4334	1.43332	1.2	1.5
01.01.2010 16:36:57.041 GMT+0300	1.43342	1.43335	3.2	1.5
01.01.2010 16:37:04.964 GMT+0300	1.43342	1.43334	11.1	1.2
01.01.2010 16:37:08.814 GMT+0300	1.43339	1.4333	5.1	5.3
01.01.2010 16:37:09.745 GMT+0300	1.43335	1.43327	1.5	4.4
01.01.2010 16:37:10.970 GMT+0300	1.43335	1.43327	4.9	2.9
01.01.2010 16:37:14.466 GMT+0300	1.43336	1.43328	1.5	3.6
01.01.2010 16:37:16.511 GMT+0300	1.43338	1.4333	1.5	1.5
01.01.2010 16:37:20.324 GMT+0300	1.43342	1.43334	1.5	2.3
01.01.2010 16:37:22.359 GMT+0300	1.43344	1.43342	1.5	1.5
01.01.2010 16:37:22.724 GMT+0300	1.43347	1.43341	2.3	3.6
01.01.2010 16:37:23.212 GMT+0300	1.43343	1.43337	2.3	1.5
01.01.2010 16:37:24.116 GMT+0300	1.43339	1.43332	1.5	5.3
01.01.2010 16:37:26.125 GMT+0300	1.43336	1.43329	1.5	1.9
